image_path,x1,y1,x2,y2,text
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,632,0,632,& Up
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,814,35,814,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,1339,682,1433,Aquareveal
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,1433,682,1551,Smooth Talker Water Peel for Lips
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,204,1555,337,1605,$26.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,355,1551,513,1610,$24.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,469,1610,511,1660,(7)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,779,0,779,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,814,755,814,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,1339,1405,1433,Alaska Glacial Mud Co.
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,1433,1405,1551,Facial Mask Application Brush
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,952,1555,1061,1605,$6.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1079,1551,1208,1610,$5.95
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1190,1610,1233,1660,(4)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,720,779,720,779,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,1767,35,1767,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,2292,682,2386,Alaska Glacial Mud Co.
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,2386,682,2392,Glacial Facial Purifying Mineral Mud Masque - LAVENDER-PEPPERMINT
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,206,2508,337,2392,$34.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,355,2504,511,2392,$33.95
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,468,2563,511,2392,(3)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,1732,0,1732,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,1767,755,1767,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,2292,1405,2386,True Moringa
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,2386,1405,2392,True Moringa Lavender Facial Oil
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,928,2508,1054,2392,$27.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1072,2504,1231,2392,$26.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1194,2563,1228,2392,(1)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,720,1732,720,1732,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,2720,35,2392,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,3245,682,2392,Alaska Glacial Mud Co.
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,35,3339,682,2392,Glacial Facial Purifying Mineral Mud Masque - VANILLA-LAVENDER
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,206,3461,337,2392,$34.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,355,3457,511,2392,$33.95
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,467,3516,512,2392,(2)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,2685,0,2392,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,2720,755,2392,Sample
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,3245,1405,2392,Alaska Glacial Mud Co.
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,755,3339,1405,2392,Exfoliating Mineral Soap Bar - LAVENDER-PEPPERMINT
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,936,3461,1059,2392,$12.50
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1077,3457,1224,2392,$12.45
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1189,3516,1234,2392,(6)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,720,2685,720,2392,Shop this
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,632,0,632,Loading...
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,632,0,632,No Results
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,632,0,632,You & your friends' posts will show up here
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,0,632,0,632,Add Friends
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2810,772,1440,772,Follower
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2092,1058,1440,1124,(14)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1794,1130,1440,1205,Musely Store
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2680,1066,1440,1157,Brand
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1453,1516,1440,1671,Bye Bye Eye Bags Hydrogel Night Eye Masks (Box of 10)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1551,1675,1440,1747,$50.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1709,1671,1440,1752,$25.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2004,1517,1440,1671,Musely Sample Box
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2194,1671,1440,1752,$7.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2555,1516,1440,1671,Sleeping Beauty Gold Facial Hydrogel Masks (Box of 5) - Celebrate our launch with 50% off!
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2653,1675,1440,1747,$60.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2812,1671,1440,1752,$28.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3106,1516,1440,1671,Hydrogel Eye Mask - Bye Bye Eye Bags PRO Formula (Box of 10)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3205,1675,1440,1747,$65.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3364,1671,1440,1752,$39.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3657,1516,1440,1671,Overnight Skin Perfecter Set - Hydrogel Night Eye Masks (Box of 10) & Gold Facial Hydrogel Masks (Box of 5)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3746,1675,1440,1747,$106.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3922,1671,1440,1752,$50.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2810,1892,1440,1892,Follower
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2092,2178,1440,2244,(1)
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1794,2250,1440,2325,Blue Beautifly
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2680,2186,1440,2277,Brand
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1453,2636,1440,2392,Organic Fortifying Scalp Oil Serum
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1552,2795,1440,2392,$52.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1710,2791,1440,2392,$48.40
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2004,2636,1440,2392,Organic Emollient Eye Oil Serum
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2103,2795,1440,2392,$36.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2261,2791,1440,2392,$33.50
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2555,2637,1440,2392,Balancing Cleanser
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2653,2795,1440,2392,$28.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,2812,2791,1440,2392,$26.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3106,2637,1440,2392,Fruit Infusion Cream
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3206,2795,1440,2392,$48.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3364,2791,1440,2392,$44.60
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3657,2636,1440,2392,Organic Regenerating Oil Serum
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3756,2795,1440,2392,$52.00
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,3914,2791,1440,2392,$48.40
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1440,632,1440,632,Loading...
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1440,632,1440,632,No Results
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1440,632,1440,632,You & your friends' posts will show up here
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1440,632,1440,632,Add Friends
D:/Downloads/unique_uis/combined_rico_test/20163.jpg,1440,632,1440,632,No Results
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,693,126,940,217,46k
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,993,127,1250,215,3.3K
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,693,110,693,110,Attach
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,84,0,84,Cancel
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,84,0,84,Save
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,259,0,-786,More
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,537,660,902,763,Comments
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1058,380,1116,Shazia
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1127,473,1185,"Nov 28, '15"
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,1142,1040,1142,1040,Reply
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,1225,1387,1288,@Lucy Threlkeld...luxyhair
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,1323,250,1323,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1434,419,1492,Catarina
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1503,432,1561,"Nov 1, '15"
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,1130,1416,1130,1416,Reply
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,1601,1387,1729,Step one: curl your hair when u only have like 10 min
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,1764,250,1764,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1875,382,1933,hosein
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,232,1944,461,2002,"Oct 22, '15"
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,1129,1857,1129,1857,Reply
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,2042,1387,2105,tnx
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,250,2140,250,2140,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,370,2226,1069,2293,See all 484 comments
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,262,2416,1177,2392,Check out more Tips like this
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,259,0,259,Loading...
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,259,0,259,No Results
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,259,0,259,You & your friends' posts will show up here
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,0,259,0,259,Add Friends
D:/Downloads/unique_uis/combined_rico_test/20164.jpg,1231,2255,1422,2360,Post
D:/Downloads/unique_uis/combined_rico_test/20165.jpg,105,1580,1335,1732,Teadora Nourishing Beauty Bar - Rainforest at Dusk Sample
D:/Downloads/unique_uis/combined_rico_test/20165.jpg,405,1802,1035,1925,See Full Size SKU
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,0,84,0,84,Cancel
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,0,84,0,84,Save
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,70,603,1370,739,Daily Challenge
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,70,1030,395,1124,Water
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,395,1030,720,1124,Vitamins
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,720,1030,1045,1124,Exercise
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,1045,1030,1370,1124,& more
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,0,1229,1440,1301,Track my healthy routine and
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,0,1301,1440,1374,get healthy with friends
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,430,1569,1228,1652,friends on this challenge
D:/Downloads/unique_uis/combined_rico_test/20166.jpg,105,1777,1335,1930,continue
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,693,126,940,217,46k
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,993,127,1250,215,3.3K
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,693,110,693,110,Attach
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,84,0,84,Cancel
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,84,0,84,Save
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,259,0,-1086,More
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,537,360,902,463,Comments
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,758,380,816,Shazia
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,827,473,885,"Nov 28, '15"
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,1142,740,1142,740,Reply
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,925,1387,988,@Lucy Threlkeld...luxyhair
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,1023,250,1023,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,1134,419,1192,Catarina
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,1203,432,1261,"Nov 1, '15"
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,1130,1116,1130,1116,Reply
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,1301,1387,1429,Step one: curl your hair when u only have like 10 min
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,1464,250,1464,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,1575,382,1633,hosein
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,232,1644,461,1702,"Oct 22, '15"
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,1129,1557,1129,1557,Reply
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,1742,1387,1805,tnx
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,250,1840,250,1840,DID YOU KNOW
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,370,1926,1069,1993,See all 484 comments
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,262,2116,1177,2219,Check out more Tips like this
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,237,2511,482,2392,Tapme
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,39,3024,681,2392,suffering from dead ends dont cut them especially bleach n ombre hair girls#tipit
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,21,3006,21,2392,Musely
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,21,3006,21,2392,Sponsored
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,39,3160,151,2392,3.1K
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,169,3160,255,2392,36
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,74,3264,326,2392,Sanah Malik
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,39,3264,39,2392,Musely
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,957,2511,1202,2392,Tapme
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,759,3024,1401,2392,Fast Way To Fishtail Braid !!! Must See !!
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,741,3006,741,2392,Musely
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,741,3006,741,2392,Sponsored
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,759,3160,862,2392,12k
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,880,3160,967,2392,98
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,794,3264,1133,2392,Noemi Peanloza
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,759,3264,759,2392,Musely
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,259,0,259,Loading...
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,259,0,259,No Results
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,259,0,259,You & your friends' posts will show up here
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,0,259,0,259,Add Friends
D:/Downloads/unique_uis/combined_rico_test/20167.jpg,1231,2255,1422,2360,Post
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,0,84,0,84,Cancel
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,0,84,0,84,Save
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,461,137,995,199,INVITE FRIENDS
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,299,340,1271,529,Musely
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,299,533,1271,722,Email
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,299,726,1271,915,Text
D:/Downloads/unique_uis/combined_rico_test/20168.jpg,105,2147,1335,2287,Start Challenge
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,210,135,964,228,"USSD Codes (Airtel, AP)"
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,0,280,360,448,Self Care
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,360,280,867,448,Customer Care
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1440,448,1440,448,No Entries
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,504,1440,570,General Information
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,504,1440,504,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,504,1440,504,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,504,1440,504,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,504,1440,504,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,530,1440,601,121
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,746,1440,812,Requests & Complaints
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,746,1440,746,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1496,746,1440,746,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,746,1440,746,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,746,1440,746,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,2420,772,1440,843,198
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1440,2270,1440,2392,SUGGEST NEW NUMBER
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,0,448,0,448,No Entries
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,476,837,561,iReff Balance Check Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,575,817,641,Get favorite codes on home screen
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,669,470,837,LEARN MORE
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,470,669,778,837,Close
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,925,435,991,Talktime Balance
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,925,56,925,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1047,407,1138,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,924,925,924,925,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,924,925,924,925,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,924,951,1231,1022,*123#
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1240,430,1306,Get talktime loan
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1334,785,1440,Get talktime loan of Rs 10 when balance is below Rs 5
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1496,407,1587,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1240,841,1240,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1240,841,1240,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1266,1231,1337,*141*10#
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1689,452,1755,Check 2G balance
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1689,56,1689,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,1811,407,1902,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1689,841,1689,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1689,841,1689,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,1715,1231,1786,*123*10#
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2004,695,2070,Check local seconds balance
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2004,56,2004,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2126,407,2217,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,871,2004,871,2004,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,871,2004,871,2004,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,871,2030,1231,2101,*123*7#
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2319,452,2266,Check 3G balance
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2319,56,2266,Description
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,56,2441,407,2266,Add to Widget
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,2319,841,2266,OR
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,2319,841,2266,SMS 'DATA123' to
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,841,2345,1231,2266,*121*11#
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,0,2270,1440,2392,SUGGEST NEW CODE
D:/Downloads/unique_uis/combined_rico_test/20169.jpg,1062,2182,1398,2350,OK
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1128,1160,1296,Andhra Pradesh & Telangana
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1296,1160,1464,Assam
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1464,1160,1632,Bihar & Jharkhand
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1632,1160,1800,Chennai
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1800,1160,1968,Delhi NCR
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,1968,1160,2136,Gujarat
D:/Downloads/unique_uis/combined_rico_test/20170.jpg,210,2136,1160,2243,Haryana
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,224,111,429,196,AIRTEL
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,224,196,518,253,AP & Telangana
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,0,280,269,448,Topup
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,269,280,442,448,2G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,442,280,615,448,3G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,615,280,788,448,4G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,788,280,1003,448,SMS
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1003,280,1266,448,Local
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1266,280,1440,448,STD
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1470,280,1440,448,Other
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,448,1440,448,"Reliance CDMA, UPW"
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,448,1440,448,OFFER
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1528,490,1440,575,48
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,448,1440,448,Normal
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1496,575,1440,632,7 days
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1825,490,1440,560,2G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,448,1440,448,100 Full Talktime
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,448,1440,448,14% Extra
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1734,595,1440,661,275 MB 2G Data; *567#
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,2740,588,1440,635,BUY
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,707,1440,707,"Reliance CDMA, UPW"
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,707,1440,707,OFFER
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1528,749,1440,834,54
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,707,1440,707,Normal
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1496,834,1440,891,7 days
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1825,749,1440,819,2G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,707,1440,707,100 Full Talktime
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,707,1440,707,14% Extra
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1734,854,1440,920,300 MB 2G Data; *567#
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,2740,847,1440,894,BUY
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,966,1440,966,"Reliance CDMA, UPW"
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,966,1440,966,OFFER
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1528,1008,1440,1093,75
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,966,1440,966,Normal
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1496,1093,1440,1150,10 days
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1825,1008,1440,1078,2G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,966,1440,966,100 Full Talktime
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,966,1440,966,14% Extra
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1734,1113,1440,1179,425 MB 2G Data; *567#
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,2740,1106,1440,1153,BUY
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1225,1440,1225,"Reliance CDMA, UPW"
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1225,1440,1225,OFFER
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1528,1267,1440,1352,109
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1225,1440,1225,Normal
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1496,1352,1440,1409,14 days
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1734,1267,1440,1337,2G
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,1225,1440,1225,100 Full Talktime
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1706,1225,1440,1225,14% Extra
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1734,1372,1440,1438,550 MB 2G Data
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,2740,1365,1440,1412,BUY
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1484,1440,1484,"Reliance CDMA, UPW"
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1484,1440,1484,OFFER
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1528,1526,1440,1611,128
D:/Downloads/unique_uis/combined_rico_test/20171.jpg,1440,1484,1440,1484,Normal
